Seed,Device,Enroll_Energy_mJ,Enroll_CPU_s,Auth_Energy_mJ,Auth_CPU_s,Keyex_Energy_mJ,Keyex_CPU_s,Total_Energy_mJ,Total_CPU_s
456789,100,20.9220,0.339368,11.4140,0.185112,8.2640,0.134072,40.6000,0.658552
567890,81,29.1020,0.471736,12.4030,0.201112,12.6520,0.205072,54.1570,0.877920
567890,82,18.7590,0.304368,14.6890,0.238112,9.9330,0.161072,43.3810,0.703552
567890,83,20.2420,0.328368,8.8180,0.143112,10.2420,0.166072,39.3020,0.637552
567890,84,21.8050,0.353664,10.2400,0.166112,6.8430,0.111072,38.8880,0.630848
567890,85,19.8710,0.322368,11.5990,0.188112,8.4490,0.137072,39.9190,0.647552
567890,86,32.9110,0.533368,10.7960,0.175112,17.8430,0.289072,61.5500,0.997552
567890,87,20.1800,0.327368,9.0840,0.147408,12.0960,0.196072,41.3600,0.670848
567890,88,21.3540,0.346368,10.6720,0.173112,14.9380,0.242072,46.9640,0.761552
567890,89,24.3210,0.394368,7.3350,0.119112,10.0560,0.163072,41.7120,0.676552
567890,90,19.1910,0.311368,6.3460,0.103112,16.7920,0.272072,42.3290,0.686552
567890,91,27.2250,0.441368,14.0100,0.227112,14.0730,0.228072,55.3080,0.896552
567890,92,18.2640,0.296368,12.5880,0.204112,11.5390,0.187072,42.3910,0.687552
567890,93,19.8090,0.321368,9.9310,0.161112,9.0670,0.147072,38.8070,0.629552
567890,94,17.6690,0.286736,9.5600,0.155112,7.6160,0.123592,34.8450,0.565440
567890,95,16.7190,0.271368,11.5990,0.188112,8.9440,0.145072,37.2620,0.604552
567890,96,26.2370,0.425368,10.2470,0.166224,18.2140,0.295072,54.6980,0.886664
567890,97,15.9780,0.259368,8.6330,0.140112,8.3260,0.135072,32.9370,0.534552
567890,98,18.0790,0.293368,8.4480,0.137112,9.6280,0.156144,36.1550,0.586624
567890,99,14.8040,0.240368,10.6110,0.172112,12.2810,0.199072,37.6960,0.611552
567890,100,16.4720,0.267368,11.1050,0.180112,10.8600,0.176072,38.4370,0.623552
